original_filename,page,file_url,platform_link,SupplierName,InvoiceDate,InvoiceNumber,Project_Name,Total,Unit_Price,Qty,Amount,Item,Description,col1
3-25-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/43ff502c-1bb0-4e05-8032-f38369a17b51-1.jpeg?expires=1699312694&or=0&s=48c5698d4dbdcf8f0d6ddc170de2ade3,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/0c8942a6-7cd8-11ee-9aa5-96e0b087f49f,"DEME CONSTRUCTION , LLC",03/25/23,22004-10,Manatee County Logistics,"$ 8,204,437.77","$ 
$ 857.00 
723.00","1.0 
10.0","$ 
S 857.00 
7,230.00","17 
18","10 "" -45 "" MJ Bend","EA 
EA"
3-25-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/43ff502c-1bb0-4e05-8032-f38369a17b51-1.jpeg?expires=1699312694&or=0&s=48c5698d4dbdcf8f0d6ddc170de2ade3,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/0c8942a6-7cd8-11ee-9aa5-96e0b087f49f,"DEME CONSTRUCTION , LLC",03/25/23,22004-10,Manatee County Logistics,"$ 8,204,437.77",$ 360 722.00,2.0,"$ 1,444.00",19,"10 "" -22 1/2 MJ Bend",EA
3-25-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/43ff502c-1bb0-4e05-8032-f38369a17b51-1.jpeg?expires=1699312694&or=0&s=48c5698d4dbdcf8f0d6ddc170de2ade3,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/0c8942a6-7cd8-11ee-9aa5-96e0b087f49f,"DEME CONSTRUCTION , LLC",03/25/23,22004-10,Manatee County Logistics,"$ 8,204,437.77",$ len 549.00,1.0,S 549.00,20,"8 "" -90 MJ Bend",EA
3-25-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/43ff502c-1bb0-4e05-8032-f38369a17b51-1.jpeg?expires=1699312694&or=0&s=48c5698d4dbdcf8f0d6ddc170de2ade3,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/0c8942a6-7cd8-11ee-9aa5-96e0b087f49f,"DEME CONSTRUCTION , LLC",03/25/23,22004-10,Manatee County Logistics,"$ 8,204,437.77",$ 515.00,3.0,"$ 1,545.00",21,"8 "" -45 "" MJ Bend",EA SSSSSS
3-25-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/43ff502c-1bb0-4e05-8032-f38369a17b51-1.jpeg?expires=1699312694&or=0&s=48c5698d4dbdcf8f0d6ddc170de2ade3,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/0c8942a6-7cd8-11ee-9aa5-96e0b087f49f,"DEME CONSTRUCTION , LLC",03/25/23,22004-10,Manatee County Logistics,"$ 8,204,437.77","enesen $ 
$ 5,790.00 
8,120.00","10.0 
3.0","$ 
$ 57,900.00","22 
23","Fire Hydrant Assembly 
8 "" Check Valve",EA EA
3-25-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/43ff502c-1bb0-4e05-8032-f38369a17b51-1.jpeg?expires=1699312694&or=0&s=48c5698d4dbdcf8f0d6ddc170de2ade3,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/0c8942a6-7cd8-11ee-9aa5-96e0b087f49f,"DEME CONSTRUCTION , LLC",03/25/23,22004-10,Manatee County Logistics,"$ 8,204,437.77","en $ 2,550.00",3.0,"$ 24,360.00 
7.650.00",24,FDC,"EA 
EA"
3-25-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/43ff502c-1bb0-4e05-8032-f38369a17b51-1.jpeg?expires=1699312694&or=0&s=48c5698d4dbdcf8f0d6ddc170de2ade3,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/0c8942a6-7cd8-11ee-9aa5-96e0b087f49f,"DEME CONSTRUCTION , LLC",03/25/23,22004-10,Manatee County Logistics,"$ 8,204,437.77",,,,,"10 "" Compound Master Water Meter",
3-25-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/43ff502c-1bb0-4e05-8032-f38369a17b51-1.jpeg?expires=1699312694&or=0&s=48c5698d4dbdcf8f0d6ddc170de2ade3,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/0c8942a6-7cd8-11ee-9aa5-96e0b087f49f,"DEME CONSTRUCTION , LLC",03/25/23,22004-10,Manatee County Logistics,"$ 8,204,437.77","$ 33,580.00 in",1.0,"$ 33,580.00",25,Assembly,EA 99
3-25-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/43ff502c-1bb0-4e05-8032-f38369a17b51-1.jpeg?expires=1699312694&or=0&s=48c5698d4dbdcf8f0d6ddc170de2ade3,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/0c8942a6-7cd8-11ee-9aa5-96e0b087f49f,"DEME CONSTRUCTION , LLC",03/25/23,22004-10,Manatee County Logistics,"$ 8,204,437.77","868.00 
983.00 is in $ 
$","3.0 
3.0","2.604.00 $ 
$ 2,949.00","26 
27","2 "" Cap / TBO 
8 Cap / TBO","EA 
EA"
3-25-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/43ff502c-1bb0-4e05-8032-f38369a17b51-1.jpeg?expires=1699312694&or=0&s=48c5698d4dbdcf8f0d6ddc170de2ade3,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/0c8942a6-7cd8-11ee-9aa5-96e0b087f49f,"DEME CONSTRUCTION , LLC",03/25/23,22004-10,Manatee County Logistics,"$ 8,204,437.77","2,315.00 en $",3.0,"$ 6,945.00",28,"8 "" Stainless Steer Fire Riser",EA
3-25-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/43ff502c-1bb0-4e05-8032-f38369a17b51-1.jpeg?expires=1699312694&or=0&s=48c5698d4dbdcf8f0d6ddc170de2ade3,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/0c8942a6-7cd8-11ee-9aa5-96e0b087f49f,"DEME CONSTRUCTION , LLC",03/25/23,22004-10,Manatee County Logistics,"$ 8,204,437.77","3,020.00 in",1.0,3.020.00 $,29,"2 "" Water Service to Lift Station",EA
3-25-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/43ff502c-1bb0-4e05-8032-f38369a17b51-1.jpeg?expires=1699312694&or=0&s=48c5698d4dbdcf8f0d6ddc170de2ade3,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/0c8942a6-7cd8-11ee-9aa5-96e0b087f49f,"DEME CONSTRUCTION , LLC",03/25/23,22004-10,Manatee County Logistics,"$ 8,204,437.77","$ 32,565.00 en",1.0,"$ 32,565.00",30,Restrained Joints,LS
3-25-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/43ff502c-1bb0-4e05-8032-f38369a17b51-1.jpeg?expires=1699312694&or=0&s=48c5698d4dbdcf8f0d6ddc170de2ade3,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/0c8942a6-7cd8-11ee-9aa5-96e0b087f49f,"DEME CONSTRUCTION , LLC",03/25/23,22004-10,Manatee County Logistics,"$ 8,204,437.77",615.00 $ en,1.0,$ 615.00,31,Chlorine Injection Point,EA
3-25-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/43ff502c-1bb0-4e05-8032-f38369a17b51-1.jpeg?expires=1699312694&or=0&s=48c5698d4dbdcf8f0d6ddc170de2ade3,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/0c8942a6-7cd8-11ee-9aa5-96e0b087f49f,"DEME CONSTRUCTION , LLC",03/25/23,22004-10,Manatee County Logistics,"$ 8,204,437.77","2,705.00 
959.00 in en","1.0 
1.0","S 
S 2,705.00 
959.00","32 
33",Offsite Restoration Maintenance of Traffic,LS
3-25-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/43ff502c-1bb0-4e05-8032-f38369a17b51-1.jpeg?expires=1699312694&or=0&s=48c5698d4dbdcf8f0d6ddc170de2ade3,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/0c8942a6-7cd8-11ee-9aa5-96e0b087f49f,"DEME CONSTRUCTION , LLC",03/25/23,22004-10,Manatee County Logistics,"$ 8,204,437.77",4.305.00 in,== 1.0,$ 4.305.00,34,Trench Box / Shoring,கக
3-25-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/43ff502c-1bb0-4e05-8032-f38369a17b51-1.jpeg?expires=1699312694&or=0&s=48c5698d4dbdcf8f0d6ddc170de2ade3,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/0c8942a6-7cd8-11ee-9aa5-96e0b087f49f,"DEME CONSTRUCTION , LLC",03/25/23,22004-10,Manatee County Logistics,"$ 8,204,437.77",,,,,"Remove 10 "" Post Indicator Valve",
3-25-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/43ff502c-1bb0-4e05-8032-f38369a17b51-1.jpeg?expires=1699312694&or=0&s=48c5698d4dbdcf8f0d6ddc170de2ade3,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/0c8942a6-7cd8-11ee-9aa5-96e0b087f49f,"DEME CONSTRUCTION , LLC",03/25/23,22004-10,Manatee County Logistics,"$ 8,204,437.77","$ 5,655.00 
749.00 ins","1.0 
2.0","$ 
S 5,655.00 
1.498.00","35 
36","and Replace with 10 "" Gate Valve 
10 "" Sold Sleeve",EA EA
3-25-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/43ff502c-1bb0-4e05-8032-f38369a17b51-1.jpeg?expires=1699312694&or=0&s=48c5698d4dbdcf8f0d6ddc170de2ade3,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/0c8942a6-7cd8-11ee-9aa5-96e0b087f49f,"DEME CONSTRUCTION , LLC",03/25/23,22004-10,Manatee County Logistics,"$ 8,204,437.77","$ 12,860.00",1.0,"$ 12,860.00",37,"Temporary 6 "" Jumper",SSSSS EA
3-25-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/43ff502c-1bb0-4e05-8032-f38369a17b51-1.jpeg?expires=1699312694&or=0&s=48c5698d4dbdcf8f0d6ddc170de2ade3,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/0c8942a6-7cd8-11ee-9aa5-96e0b087f49f,"DEME CONSTRUCTION , LLC",03/25/23,22004-10,Manatee County Logistics,"$ 8,204,437.77","6,570.00 $",1.0,"$ 6,570.00",38,Chlorination,LS
3-25-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/43ff502c-1bb0-4e05-8032-f38369a17b51-1.jpeg?expires=1699312694&or=0&s=48c5698d4dbdcf8f0d6ddc170de2ade3,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/0c8942a6-7cd8-11ee-9aa5-96e0b087f49f,"DEME CONSTRUCTION , LLC",03/25/23,22004-10,Manatee County Logistics,"$ 8,204,437.77","$ 6,570.00 inin",ob 1.0,"$ 6,570.00",39,Pressure Test,LS
3-25-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/43ff502c-1bb0-4e05-8032-f38369a17b51-1.jpeg?expires=1699312694&or=0&s=48c5698d4dbdcf8f0d6ddc170de2ade3,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/0c8942a6-7cd8-11ee-9aa5-96e0b087f49f,"DEME CONSTRUCTION , LLC",03/25/23,22004-10,Manatee County Logistics,"$ 8,204,437.77",,,,,"CHANGE ORDERS 
CO # 1 Remove Paving Items # 9 ,",
3-25-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/43ff502c-1bb0-4e05-8032-f38369a17b51-1.jpeg?expires=1699312694&or=0&s=48c5698d4dbdcf8f0d6ddc170de2ade3,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/0c8942a6-7cd8-11ee-9aa5-96e0b087f49f,"DEME CONSTRUCTION , LLC",03/25/23,22004-10,Manatee County Logistics,"$ 8,204,437.77",,,,,# 10 and # 11 From Contract and,
3-25-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/43ff502c-1bb0-4e05-8032-f38369a17b51-1.jpeg?expires=1699312694&or=0&s=48c5698d4dbdcf8f0d6ddc170de2ade3,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/0c8942a6-7cd8-11ee-9aa5-96e0b087f49f,"DEME CONSTRUCTION , LLC",03/25/23,22004-10,Manatee County Logistics,"$ 8,204,437.77","$ ( 122,138,00 )",1.0,"$ ( 122,138,00 )",1,"Add Back in Costs to Grade All 
Sidewalks",LS
3-25-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/43ff502c-1bb0-4e05-8032-f38369a17b51-1.jpeg?expires=1699312694&or=0&s=48c5698d4dbdcf8f0d6ddc170de2ade3,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/0c8942a6-7cd8-11ee-9aa5-96e0b087f49f,"DEME CONSTRUCTION , LLC",03/25/23,22004-10,Manatee County Logistics,"$ 8,204,437.77",,,,,CO # 2 Plan Changes made of,
3-25-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/43ff502c-1bb0-4e05-8032-f38369a17b51-1.jpeg?expires=1699312694&or=0&s=48c5698d4dbdcf8f0d6ddc170de2ade3,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/0c8942a6-7cd8-11ee-9aa5-96e0b087f49f,"DEME CONSTRUCTION , LLC",03/25/23,22004-10,Manatee County Logistics,"$ 8,204,437.77","$ 339,777.00",1.0,"$ 339,777.00",2,03/2022 Revision,LS
3-25-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/43ff502c-1bb0-4e05-8032-f38369a17b51-1.jpeg?expires=1699312694&or=0&s=48c5698d4dbdcf8f0d6ddc170de2ade3,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/0c8942a6-7cd8-11ee-9aa5-96e0b087f49f,"DEME CONSTRUCTION , LLC",03/25/23,22004-10,Manatee County Logistics,"$ 8,204,437.77","$ 2,500.00",1.0,"$ 2,500.00",3,Around Owner's Trailer CO # 3 - Mowing Maintenance,LS
3-25-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/43ff502c-1bb0-4e05-8032-f38369a17b51-1.jpeg?expires=1699312694&or=0&s=48c5698d4dbdcf8f0d6ddc170de2ade3,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/0c8942a6-7cd8-11ee-9aa5-96e0b087f49f,"DEME CONSTRUCTION , LLC",03/25/23,22004-10,Manatee County Logistics,"$ 8,204,437.77",$ ( 474.126.00 ),1.0,$ ( 474.126.00 ),4,CO # 4 - Plan Revisions,LS
3-25-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/43ff502c-1bb0-4e05-8032-f38369a17b51-1.jpeg?expires=1699312694&or=0&s=48c5698d4dbdcf8f0d6ddc170de2ade3,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/0c8942a6-7cd8-11ee-9aa5-96e0b087f49f,"DEME CONSTRUCTION , LLC",03/25/23,22004-10,Manatee County Logistics,"$ 8,204,437.77",,,,,"CO # 5 Reduction of 1 "" of Conrete",
3-25-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/43ff502c-1bb0-4e05-8032-f38369a17b51-1.jpeg?expires=1699312694&or=0&s=48c5698d4dbdcf8f0d6ddc170de2ade3,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/0c8942a6-7cd8-11ee-9aa5-96e0b087f49f,"DEME CONSTRUCTION , LLC",03/25/23,22004-10,Manatee County Logistics,"$ 8,204,437.77","$ 6,151.00",1.0,"$ 6,151.00",5,"( By Others ) at Truck Paving for 
Bldas 100 & 200",LS
3-25-6.pdf,0,https://nnts.imgix.net/uploadedfiles/9f496cdd-b793-459f-8b18-96f333e3abc9/PredictionImages/43ff502c-1bb0-4e05-8032-f38369a17b51-1.jpeg?expires=1699312694&or=0&s=48c5698d4dbdcf8f0d6ddc170de2ade3,https://app.nanonets.com/#/ocr/test/9f496cdd-b793-459f-8b18-96f333e3abc9/0c8942a6-7cd8-11ee-9aa5-96e0b087f49f,"DEME CONSTRUCTION , LLC",03/25/23,22004-10,Manatee County Logistics,"$ 8,204,437.77",,1.0,"$ 5,275.00",6,Parking Lot CO # 6 - Installation of Temporary,LS
