InvoiceDate,InvoiceNumber,Total,Project_Name,SupplierName,Item,Description,Qty,Unit_Price,Amount,Month
2023-05-25,22004-12,708379.62,Manatee County Logistics,"DEME CONSTRUCTION , LLC",13.0,Sanitary Sewer System Testing,1.0,"2,645.00 $","$ 2,645.00",2023-05
2023-05-25,22004-12,708379.62,Manatee County Logistics,"DEME CONSTRUCTION , LLC",14.0,Air Testing,1.0,"1,890.00 $","$ 1,890.00",2023-05
2023-05-25,22004-12,708379.62,Manatee County Logistics,"DEME CONSTRUCTION , LLC",15.0,"6 "" x 4 "" Tapping Sleeve and Valve",1.0,"$ 4,505.00","$ 4,505.00",2023-05
2023-05-25,22004-12,708379.62,Manatee County Logistics,"DEME CONSTRUCTION , LLC",16.0,"4 "" PVC DR18",100.0,19.95 $,"$ 1,995.00",2023-05
2023-05-25,22004-12,708379.62,Manatee County Logistics,"DEME CONSTRUCTION , LLC",17.0,"4 "" Plug Valve and Box",1.0,"$ 3,955.00","$ 3,955.00",2023-05
2023-05-25,22004-12,708379.62,Manatee County Logistics,"DEME CONSTRUCTION , LLC",18.0,"8 "" PVC SDR 11 Casing",100.0,$ 40.15,"$ 4,015.00",2023-05
2023-05-25,22004-12,708379.62,Manatee County Logistics,"DEME CONSTRUCTION , LLC",19.0,Restrained Joints,1.0,390.00 $,$ 390.00,2023-05
2023-05-25,22004-12,708379.62,Manatee County Logistics,"DEME CONSTRUCTION , LLC",20.0,Pressure Test Forcemain,1.0,$ 123.00,$ 123.00,2023-05
2023-05-25,22004-12,708379.62,Manatee County Logistics,"DEME CONSTRUCTION , LLC",21.0,"4 "" Cap / TBO",1.0,$ 925.00,$ 925.00,2023-05
2023-05-25,22004-12,708379.62,Manatee County Logistics,"DEME CONSTRUCTION , LLC",22.0,Trench Box / Shoring,1.0,"$ 4,305.00","$ 4,305.00",2023-05
2023-05-25,22004-12,708379.62,Manatee County Logistics,"DEME CONSTRUCTION , LLC",23.0,Offsite Restoration,1.0,615.00 $,$ 615.00,2023-05
2023-05-25,22004-12,708379.62,Manatee County Logistics,"DEME CONSTRUCTION , LLC",24.0,"Remove 4 "" Sidewalk",20.0,$ 12.30 ( 9 ),$ 246.00,2023-05
2023-05-25,22004-12,708379.62,Manatee County Logistics,"DEME CONSTRUCTION , LLC",25.0,"4 "" Thick Concrete Sidewalk Non 
reinforced",100.0,$ 5.35,$ 535.00,2023-05
2023-05-25,22004-12,708379.62,Manatee County Logistics,"DEME CONSTRUCTION , LLC",26.0,Open Cut and Restore Asphalt,1.0,"$ 39,970.77","$ 39,970.77",2023-05
2023-05-25,22004-12,1949199.8,Manatee County Logistics,"DEME CONSTRUCTION , LLC",1.0,"1 "" Type SP 9.5 Asphalt ( 1st Lift ) 
( Light )","16,208.0",$ ( A ) 10.75,"$ 174,236.00",2023-05
2023-05-25,22004-12,1949199.8,Manatee County Logistics,"DEME CONSTRUCTION , LLC",2.0,"1 "" Type SP 9.5 Asphalt ( 2nd Lift ) 
( Light )","16,208.0",$ 10.30,"$ 166,942.40",2023-05
2023-05-25,22004-12,1949199.8,Manatee County Logistics,"DEME CONSTRUCTION , LLC",3.0,"6 "" Lime Rock Base ( Light )","16,208.0",$ 14.80,"$ 239,878.40",2023-05
2023-05-25,22004-12,1949199.8,Manatee County Logistics,"DEME CONSTRUCTION , LLC",4.0,"12 "" Stabilized Subgrade LBR40 
( Light )","20,706.0",$ 5.70,"$ 118,024.20",2023-05
2023-05-25,22004-12,1949199.8,Manatee County Logistics,"DEME CONSTRUCTION , LLC",5.0,"1.5 "" Type SP 12.5 Asphalt ( 1st Lift ) 
( Heavy )","18,891.0",$ 12.05,"$ 227,636.55",2023-05
2023-05-25,22004-12,1949199.8,Manatee County Logistics,"DEME CONSTRUCTION , LLC",6.0,"1 "" Type SP 9.5 Asphalt ( 2nd Lift ) 
( Heavy )","18,891.0",$ 9.80,"$ 185,131.80",2023-05
2023-05-25,22004-12,1949199.8,Manatee County Logistics,"DEME CONSTRUCTION , LLC",7.0,"8 "" Lime Rock Base ( Heavy )","18,891.0",$ 17.95,"$ 339,093.45",2023-05
2023-05-25,22004-12,1949199.8,Manatee County Logistics,"DEME CONSTRUCTION , LLC",8.0,"12 "" Stabilized Subgrade LBR40 
( Heavy )","21,690.0",$ 5.70,"$ 123,633.00",2023-05
2023-05-25,22004-12,1949199.8,Manatee County Logistics,"DEME CONSTRUCTION , LLC",9.0,"4 "" Thick Concrete Sidewalk Non 
reinforced","21,525.0",$ ( 9 ) 5.35,"$ 115,158.75",2023-05
2023-05-25,22004-12,1949199.8,Manatee County Logistics,"DEME CONSTRUCTION , LLC",10.0,"Thickened Edge Concrete 
Sidewalk Non - reinforced","2,245.0",$ 10.15,"$ 22,786.75",2023-05
2023-05-25,22004-12,1949199.8,Manatee County Logistics,"DEME CONSTRUCTION , LLC",11.0,"ADA Handicap Ramps w / 
Detectible Mats",13.0,"$ 1,225.00","$ 15,925.00",2023-05
2023-05-25,22004-12,1949199.8,Manatee County Logistics,"DEME CONSTRUCTION , LLC",12.0,D Curb,"4,912.0",$ 15.05,"$ 73,925.60",2023-05
2023-05-25,22004-12,1949199.8,Manatee County Logistics,"DEME CONSTRUCTION , LLC",13.0,F Curb,"3,483.0",GA 20.60,"$ 71,749.80",2023-05
2023-05-25,22004-12,1949199.8,Manatee County Logistics,"DEME CONSTRUCTION , LLC",14.0,2 ' BOC Bahia Sod,"1,066.0",$ GA 2.45,"$ 2,611.70",2023-05
2023-05-25,22004-12,1949199.8,Manatee County Logistics,"DEME CONSTRUCTION , LLC",15.0,Final Dress,1.0,"$ 1,300.00","$ 1,300.00",2023-05
2023-05-25,22004-12,1949199.8,Manatee County Logistics,"DEME CONSTRUCTION , LLC",16.0,Mill and Overlay,508.0,$ ( A ) 27.05,"$ 13,741.40",2023-05
2023-05-25,22004-12,1949199.8,Manatee County Logistics,"DEME CONSTRUCTION , LLC",17.0,Striping and Signage,1.0,"$ 57,425.00","$ 57,425.00",2023-05
2023-05-25,22004-12,1248323.9,Manatee County Logistics,"DEME CONSTRUCTION , LLC",1,"15 "" RCP CL III",525.0,GA $ 40.90,"$ 21,472.50",2023-05
2023-05-25,22004-12,1248323.9,Manatee County Logistics,"DEME CONSTRUCTION , LLC",2,"18 "" RCP CL III","1,974.0",$ 49.80,"$ 98,305.20",2023-05
2023-05-25,22004-12,1248323.9,Manatee County Logistics,"DEME CONSTRUCTION , LLC",3,"24 "" RCP CL III","1,000.0",69 73.50 $,"73,500.00 $",2023-05
2023-05-25,22004-12,1248323.9,Manatee County Logistics,"DEME CONSTRUCTION , LLC",4,"30 "" RCP CL III",340.0,$ 101.00,"$ 34,340.00",2023-05
2023-05-25,22004-12,1248323.9,Manatee County Logistics,"DEME CONSTRUCTION , LLC",5,"36 "" RCP CL III",310.0,$ 140.00,"43,400.00 $",2023-05
2023-05-25,22004-12,1248323.9,Manatee County Logistics,"DEME CONSTRUCTION , LLC",6,"42 "" RCP CL III","2,287.0",190.00 $,"$ 434,530.00",2023-05
2023-05-25,22004-12,1248323.9,Manatee County Logistics,"DEME CONSTRUCTION , LLC",7,"48 "" RCP CL III",282.0,$ 217.00 GA,"61,194.00 $",2023-05
2023-05-25,22004-12,1248323.9,Manatee County Logistics,"DEME CONSTRUCTION , LLC",8,"18 "" ADS HP","1,332.0",$ 48.35,"$ 64,402.20",2023-05
2023-05-25,22004-12,1248323.9,Manatee County Logistics,"DEME CONSTRUCTION , LLC",9,"18 "" ADS Cap",27.0,"$ 1,175.00","$ 31,725.00",2023-05
2023-05-25,22004-12,1248323.9,Manatee County Logistics,"DEME CONSTRUCTION , LLC",10,"Type "" 9 "" Curb Inlet",16.0,"$ 8,515.00 GA","$ 136,240.00",2023-05
2023-05-25,22004-12,1248323.9,Manatee County Logistics,"DEME CONSTRUCTION , LLC",11,Concrete Flume,5.0,"$ 2,830.00","$ 14,150.00",2023-05
2023-05-25,22004-12,1248323.9,Manatee County Logistics,"DEME CONSTRUCTION , LLC",12,Control Structure,1.0,"$ 8,975.00","$ 8,975.00",2023-05
2023-05-25,22004-12,1248323.9,Manatee County Logistics,"DEME CONSTRUCTION , LLC",13,Grate Inlet,12.0,"$ 3,985.00","$ 47,820.00",2023-05
2023-05-25,22004-12,1248323.9,Manatee County Logistics,"DEME CONSTRUCTION , LLC",14,Junction Box,18.0,"4,295.00 $","$ 77,310.00",2023-05
2023-05-25,22004-12,1248323.9,Manatee County Logistics,"DEME CONSTRUCTION , LLC",15,"24 "" Flared End Section",6.0,"3,555.00 GA $","$ 21,330.00",2023-05
2023-05-25,22004-12,1248323.9,Manatee County Logistics,"DEME CONSTRUCTION , LLC",16,"42 "" Flared End Section",1.0,"5,215.00 $","$ 5,215.00",2023-05
2023-05-25,22004-12,1248323.9,Manatee County Logistics,"DEME CONSTRUCTION , LLC",17,"48 "" Flared End Section",1.0,"$ 6,235.00","$ 6,235.00",2023-05
2023-05-25,22004-12,1248323.9,Manatee County Logistics,"DEME CONSTRUCTION , LLC",18,"48 "" Dual Flared End Section",1.0,"$ 11,590.00","11,590.00 $",2023-05
2023-05-25,22004-12,1248323.9,Manatee County Logistics,"DEME CONSTRUCTION , LLC",19,Brick Storm Plug,8.0,$ 865.00,"6,920.00 $",2023-05
2023-05-25,22004-12,1248323.9,Manatee County Logistics,"DEME CONSTRUCTION , LLC",20,Storm System Testing,1.0,"13,850.00 $ GA","$ 13,850.00",2023-05
2023-05-25,22004-12,1248323.9,Manatee County Logistics,"DEME CONSTRUCTION , LLC",21,Downspout Connections,18.0,"$ 1,990.00","$ 35,820.00",2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC",1,10 ° PVC SDR 18,"4,792.0",$ 56.05,"$ 268,591.60",2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC",2,"8 "" PVC SDR 18",360.0,$ 36.45,"$ 13,122.00",2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC",3,"6 "" PVC SDR 18",54.0,$ 25.45,"$ 1,374.30",2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC","4 
5","2 * HDPE 
10 Gate Valve & Box","156.0 
22.0","$ 
$ 13.25 
2,620.00","$ 
S 2,067.00 
57.640.00",2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC",6,8 Gate Valve & Box,3.0,"$ 2,045.00",S 6.135.00,2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC",7,"10 "" x 10 "" MJ Tee",5.0,"$ 1,090.00","$ 5,450.00",2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC",8,"10 "" x 10 "" Cut in Tee",1.0,"$ 2,670.00","$ 2,670.00",2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC",9,"10 "" x 8 "" MJ Tee",3.0,$ 972.00,"$ 2,916.00",2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC","10 
11","10 "" x 6 "" MJ Tee 
8 "" x 8 "" MJ Tee","1.0 
3.0","$ 
$ 1,005.00 
709.00","$ 
$ 1.005.00 
2,127.00",2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC",12,"8 "" x 6 "" MJ Tee",3.0,$ 686.00,"S 2,058.00",2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC",13,"8 x 2 "" MJ Tee",3.0,$ 622.00,"$ 1,866.00",2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC",14,"10 "" x 8 "" MJ Reducer",1.0,$ 588.00,$ 588.00,2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC",15,"10 x 6 "" MJ Reducer",3.0 ooooo,$ 603.00,S 1.809.00,2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC","16 
17","8 x6 "" MJ Reducer 
10 "" -90 ° MJ Bend","1.0 
1.0","$ 
$ 447.00 
857.00","$ 
S 447.00 
857.00",2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC",18,"10 "" -45 MJ Bend",10.0,$ 723.00,"S 7,230.00",2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC",19,"10 "" -22 1/2 MJ Bend",2.0,$ 722.00,"$ 1,444.00",2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC",20,8-90 MJ Bend,1.0,$ 549.00,S 549.00,2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC",21,"8 "" -45 * MJ Bend",3.0,$ 515.00,"S 1,545.00",2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC","22 
23","Fire Hydrant Assembly 
8 "" Check Valve","10.0 
3.0","$ 
$ 5,790.00 
8,120.00","$ 
$ 57,900.00 
24,360.00",2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC",24,FDC,3.0,"$ 2,550.00","$ 7,650,00",2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC",25,Assembly,1.0,"$ 33,580.00","$ 33,580,00",2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC","26 
27","2 "" Cap / TBO 
8 "" Cap / TBO","3.0 
3.0","$ 
$ 868.00 
983.00","$ 
$ 2,604.00 
2,949,00",2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC",28,"8 "" Stainless Steer Fire Riser",3.0,"$ 2,315.00","$ 6,945.00",2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC",29,"2 "" Water Service to Lift Station",1.0,$ 3.020.00,"$ 3,020,00",2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC",30,Restrained Joints,1.0,"$ 32,565.00","$ 32,565,00",2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC","31 
32","Chlorine Injection Point 
Maintenance of Traffic","1.0 
1.0","$ 
$ 615.00 
2,705.00","$ 
$ 615.00 
2,705.00",2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC",33,Offsite Restoration,1.0,$ 959.00,$ 959.00,2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC",34,Trench Box / Shoring,1.0,$ 4.305.00,$ 4.305.00,2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC",35,"Remove 10 "" Post Indicator Valve 
and Replace with 10 "" Gate Valve",1.0,,"$ 5,655.00",2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC","35 
36","and Replace with 10 "" Gate Valve 
10 "" Sold Sleeve",2.0,"$ 
$ 5,655.00 
749.00","$ 
$ 5,655.00 
1.498.00",2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC",37,Temporary 6 Jumper,1.0,"$ 12,860.00","$ 12,860.00",2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC",38,Chlorination,1.0,"$ 6,570.00","$ 6,570.00",2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC",39,Pressure Test,1.0,"$ 6,570.00","$ 6,570.00",2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC",1,"Add Back in Costs to Grade All 
Sidewalks",1.0,"$ ( 122,138.00 )","$ ( 122,138.00 )",2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC",2,03/2022 Revision,1.0,"$ 339,777.00","$ 339,777.00",2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC",3,Around Owner's Trailer CO # 3 - Mowing Maintenance,1.0,"$ 2,500.00","$ 2,500.00",2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC",4,CO # 4 - Plan Revisions,1.0,"$ ( 474,126.00 )","$ ( 474,126.00 )",2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC",5,"( By Others ) at Truck Paving for 
Bldas 100 & 200",1.0,"$ 6,151.00","$ 6,151.00",2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC",6,"CO # 6 - Installation of Temporary 
Parking Lot",1.0,"$ 5,275.00","$ 5,275.00",2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC",7,and Type 9 Curb Inlets,99 1.0,"$ 152,948.00","$ 152,948.00",2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC",8,CO # 8 - T & M Work Tickets,1.0,$ 51.468.00,$ 51.468.00,2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC",9,"CO # 9 - Add Sanitary , Water , and 
Fire Building Connections to Phase 
1 Utilities",1.0,"$ 51,322.00","$ 51,322.00",2023-05
2023-05-25,22004-12,8204437.77,Manatee County Logistics,"DEME CONSTRUCTION , LLC",10,"CO # 10 - Delivered 23 Loads of 
# 57 Stone to Site",1.0,"$ 33,972.00","$ 33,972.00",2023-05
2023-05-25,22004-12,3656584.55,NAME : Manatee County Logistics,"DEME CONSTRUCTION , LLC",1.0,Mobilization,1.0,"$ 7,115.00","$ 7,115.00",2023-05
2023-05-25,22004-12,3656584.55,NAME : Manatee County Logistics,"DEME CONSTRUCTION , LLC",2.0,Construction Entrance,1.0,"$ 5,535.00","$ 5,535.00",2023-05
2023-05-25,22004-12,3656584.55,NAME : Manatee County Logistics,"DEME CONSTRUCTION , LLC",3.0,NPDES Compliance,1.0,"$ 8,115.00","$ 8,115.00",2023-05
2023-05-25,22004-12,3656584.55,NAME : Manatee County Logistics,"DEME CONSTRUCTION , LLC",4.0,Silt Fence,"5,342.0",( A $ 1.60,"8,547.20 $ GA",2023-05
2023-05-25,22004-12,3656584.55,NAME : Manatee County Logistics,"DEME CONSTRUCTION , LLC",5.0,Inlet Protection,61.0,$ 184.00,"11,224.00 $",2023-05
2023-05-25,22004-12,3656584.55,NAME : Manatee County Logistics,"DEME CONSTRUCTION , LLC",6.0,Clearing,1.0,"22,755.00 $","22,755.00 $",2023-05
2023-05-25,22004-12,3656584.55,NAME : Manatee County Logistics,"DEME CONSTRUCTION , LLC",7.0,Excavation,"146,790.0",$ 3.42,"$ 502,021.80",2023-05
2023-05-25,22004-12,3656584.55,NAME : Manatee County Logistics,"DEME CONSTRUCTION , LLC",8.0,Import Fill,"187,285.0",$ 15.20,"$ 2,846,732.00",2023-05
2023-05-25,22004-12,3656584.55,NAME : Manatee County Logistics,"DEME CONSTRUCTION , LLC",9.0,Grading,1.0,"CA $ 7,800.00","$ 7,800.00",2023-05
2023-05-25,22004-12,3656584.55,NAME : Manatee County Logistics,"DEME CONSTRUCTION , LLC",10.0,Fine Grading,1.0,"$ 5,200.00","$ 5,200.00",2023-05
2023-05-25,22004-12,3656584.55,NAME : Manatee County Logistics,"DEME CONSTRUCTION , LLC",11.0,Discing,37.0,$ 390.00 GA,"$ 14,430.00",2023-05
2023-05-25,22004-12,3656584.55,NAME : Manatee County Logistics,"DEME CONSTRUCTION , LLC",12.0,Bahia Sod,"12,389.0",$ 2.40,"$ 29,733.60",2023-05
2023-05-25,22004-12,3656584.55,NAME : Manatee County Logistics,"DEME CONSTRUCTION , LLC",13.0,Remove Existing Concrete Trough,1.0,615.00 GA,$ 615.00,2023-05
2023-05-25,22004-12,3656584.55,NAME : Manatee County Logistics,"DEME CONSTRUCTION , LLC",14.0,Remove Wire Fence,"4,617.0",1.85 $,"$ 8,541.45",2023-05
2023-05-25,22004-12,3656584.55,NAME : Manatee County Logistics,"DEME CONSTRUCTION , LLC",15.0,Seed and Mulch Phase 2,"20,865.0",0.30 $,"$ 6,259.50",2023-05
2023-05-25,22004-12,3656584.55,NAME : Manatee County Logistics,"DEME CONSTRUCTION , LLC",16.0,Dewatering / Demucking,"3,500.0",$ 22.25,"$ 77,875.00",2023-05
2023-05-25,22004-12,3656584.55,NAME : Manatee County Logistics,"DEME CONSTRUCTION , LLC",17.0,"Survey , Stakeouts and As - builts",1.0,"$ 94,085.00","$ 94,085.00",2023-05
2023-05-25,22004-12,3656584.55,NAME : Manatee County Logistics,"DEME CONSTRUCTION , LLC",18.0,Geotechnical Testing,BY OTHERS,N / A,N / A,2023-05
2023-03-25,22004-10,3656584.55,NAME : Manatee County Logistics,"DEME CONSTRUCTION , LLC",1.0,Mobilization,1.0,"$ 7,115.00","$ 7,115.00",2023-03
2023-03-25,22004-10,3656584.55,NAME : Manatee County Logistics,"DEME CONSTRUCTION , LLC",2.0,Construction Entrance,1.0,"$ 5,535.00","$ 5,535.00",2023-03
2023-03-25,22004-10,3656584.55,NAME : Manatee County Logistics,"DEME CONSTRUCTION , LLC",3.0,NPDES Compliance,1.0,"$ 8,115.00","$ 8,115.00",2023-03
2023-03-25,22004-10,3656584.55,NAME : Manatee County Logistics,"DEME CONSTRUCTION , LLC",4.0,Silt Fence,"5,342.0",$ 1.60,"$ 8,547.20",2023-03
2023-03-25,22004-10,3656584.55,NAME : Manatee County Logistics,"DEME CONSTRUCTION , LLC",5.0,Inlet Protection,61.0,$ 184.00,"$ 11,224.00",2023-03
2023-03-25,22004-10,3656584.55,NAME : Manatee County Logistics,"DEME CONSTRUCTION , LLC",6.0,Clearing,1.0,"$ 22,755.00","$ 22,755.00",2023-03
2023-03-25,22004-10,3656584.55,NAME : Manatee County Logistics,"DEME CONSTRUCTION , LLC",7.0,Excavation,"146,790.0",$ 3.42,"$ 502,021.80",2023-03
2023-03-25,22004-10,3656584.55,NAME : Manatee County Logistics,"DEME CONSTRUCTION , LLC",8.0,Import Fill,"187,285.0",GA $ 15.20,"$ 2,846,732.00",2023-03
2023-03-25,22004-10,3656584.55,NAME : Manatee County Logistics,"DEME CONSTRUCTION , LLC",9.0,Grading,1.0,"7,800.00 $","$ 7,800.00",2023-03
2023-03-25,22004-10,3656584.55,NAME : Manatee County Logistics,"DEME CONSTRUCTION , LLC",10.0,Fine Grading,1.0,"5,200.00 $","$ 5,200.00",2023-03
2023-03-25,22004-10,3656584.55,NAME : Manatee County Logistics,"DEME CONSTRUCTION , LLC",11.0,Discing,37.0,390.00 $,"$ 14,430.00",2023-03
2023-03-25,22004-10,3656584.55,NAME : Manatee County Logistics,"DEME CONSTRUCTION , LLC",12.0,Bahia Sod,"12,389.0",2.40 $,"$ 29,733.60",2023-03
2023-03-25,22004-10,3656584.55,NAME : Manatee County Logistics,"DEME CONSTRUCTION , LLC",13.0,Remove Existing Concrete Trough,1.0,615.00 $,$ 615.00,2023-03
2023-03-25,22004-10,3656584.55,NAME : Manatee County Logistics,"DEME CONSTRUCTION , LLC",14.0,Remove Wire Fence,"4,617.0",1.85 $,"$ 8,541.45",2023-03
2023-03-25,22004-10,3656584.55,NAME : Manatee County Logistics,"DEME CONSTRUCTION , LLC",15.0,Seed and Mulch Phase 2,"20,865.0",0.30 $,"$ 6,259.50",2023-03
2023-03-25,22004-10,3656584.55,NAME : Manatee County Logistics,"DEME CONSTRUCTION , LLC",16.0,Dewatering / Demucking,"3,500.0",$ 22.25,"$ 77,875.00",2023-03
2023-03-25,22004-10,3656584.55,NAME : Manatee County Logistics,"DEME CONSTRUCTION , LLC",17.0,"Survey , Stakeouts and As - builts",1.0,"$ 94,085.00","$ 94,085.00",2023-03
2023-03-25,22004-10,3656584.55,NAME : Manatee County Logistics,"DEME CONSTRUCTION , LLC",18.0,Geotechnical Testing,BY OTHERS,N / A,N / A,2023-03
2023-03-25,22004-10,708379.62,Manatee County Logistics,"DEME CONSTRUCTION , LLC",1.0,"8 "" PVC SDR 26 ( 0-6 ' Cut )",335.0,( 9 ) $ 35.15,"$ 11,775.25",2023-03
2023-03-25,22004-10,708379.62,Manatee County Logistics,"DEME CONSTRUCTION , LLC",2.0,"8 "" PVC SDR 26 ( 6 ' - 8 ' Cut )",453.0,$ 45.00,"$ 20,385.00",2023-03
2023-03-25,22004-10,708379.62,Manatee County Logistics,"DEME CONSTRUCTION , LLC",3.0,"8 "" PVC SDR 26 ( 8 ' - 10 "" Cut )",155.0,45.80 $,"$ 7,099.00",2023-03
